anio,indicador,tamano_empresa,valor
2015,K.1.8.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales,total,5.68
2015,K.1.8.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales,total,3.39
2015,K.1.8.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales,total,2.01
2015,K.1.8.G ventas mediante mensajes tipo EDI (miles de euros),total,148518496.0
2015,K.1.8.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,10.68
2015,K.1.8.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,43.73
2015,K.1.9.A Distribución de ventas mediante EDI realizadas a otras empresas (B2B) (5),total,96.2
2015,K.1.9.B Distribución de ventas mediante EDI realizadas a la Administración Pública (B2G) (5),total,3.8
2015,K.1.10.A Distribución de ventas mediante mensajes tipo EDI por área geográfica: España(5),total,85.97
2015,K.1.10.B Distribución de ventas mediante mensajes tipo EDI por área geográfica: Otros países de la UE(5)(6),total,10.91
2015,K.1.10.C Distribución de ventas mediante mensajes tipo EDI por área geográfica: Resto de países (5),total,3.13
2015,K.2 % de empresas que han realizado compras por comercio electrónico,total,32.09
2015,K.2.A % de empresas cuyas compras por comercio electrónico son >= 1% compras totales,total,28.52
2015,K.2.B % de empresas cuyas compras por comercio electrónico son >= 2% compras totales,total,24.61
2015,K.2.C % de empresas cuyas compras por comercio electrónico son >= 5% compras totales,total,19.25
2015,K.2.D % de empresas cuyas compras por comercio electrónico son >= 10% compras totales,total,14.4
2015,K.2.E % de empresas cuyas compras por comercio electrónico son >= 25% compras totales,total,8.46
2015,K.2.F % de empresas cuyas compras por comercio electrónico son >= 50% compras totales,total,5.33
2015,K.2.G Compras mediante comercio electrónico (miles de euros),total,197316270.0
2015,K.2.H % compras mediante comercio electrónico sobre el total de compras,total,20.29
2015,K.2.I % compras mediante comercio electrónico sobre el total de compras de las empresas que compran por comercio electrónico,total,42.11
2015,K.2.J Distribución de compras por comercio electrónico por área geográfica: España(1),total,80.33
2015,K.2.K Distribución de compras por comercio electrónico por área geográfica: Otros países de la UE(1)(6),total,16.21
2015,K.2.L Distribución de compras por comercio electrónico por área geográfica: Resto de países (1),total,3.47
2015,K.2.1 % de empresas que han realizado compras mediante páginas web o apps,total,30.77
2015,K.2.2.A % de empresas cuyas compras mediante páginas web o apps son >= 1% compras totales,total,27.09
2015,K.2.2.B % de empresas cuyas compras mediante páginas web o apps son >= 2% compras totales,total,23.02
2015,K.2.2.C % de empresas cuyas compras mediante páginas web o apps son >= 5% compras totales,total,17.7
2015,K.2.2.D % de empresas cuyas compras mediante páginas web o apps son >= 10% compras totales,total,12.74
2015,K.2.2.E % de empresas cuyas compras mediante páginas web o apps son >= 25% compras totales,total,7.07
2015,K.2.2.F % de empresas cuyas compras mediante páginas web o apps son >= 50% compras totales,total,4.08
2015,K.2.2.G Compras mediante páginas web o apps (miles de euros),total,69205735.9
2015,K.2.2.H % compras mediante páginas web o apps sobre el total de compras,total,7.12
2015,K.2.2.I % compras mediante páginas web o apps sobre el total de compras de las empresas que compran por páginas web o apps,total,20.32
2015,K.2.3.A Distribución de compras mediante páginas web o apps por área geográfica: España(2),total,82.26
2015,K.2.3.B Distribución de compras mediante páginas web o apps por área geográfica: Otros países de la UE(2)(6),total,14.45
2015,K.2.3.C Distribución de compras mediante páginas web o apps por área geográfica: Resto de países (2),total,3.29
2015,K.2.4 % de empresas que han realizado compras mediante mensajes tipo EDI,total,4.46
2015,K.2.5.A % de empresas cuyas compras mediante mensajes tipo EDI son >= 1% compras totales,total,4.23
2015,K.2.5.B % de empresas cuyas compras mediante mensajes tipo EDI son >= 2% compras totales,total,3.88
2015,K.2.5.C % de empresas cuyas compras mediante mensajes tipo EDI son >= 5% compras totales,total,3.44
2015,K.2.5.D % de empresas cuyas compras mediante mensajes tipo EDI son >= 10% compras totales,total,2.58
2015,K.2.5.E % de empresas cuyas compras mediante mensajes tipo EDI son >= 25% compras totales,total,1.78
2015,K.2.5.F % de empresas cuyas compras mediante mensajes tipo EDI son >= 50% compras totales,total,1.19
2015,K.2.5.G Compras mediante mensajes tipo EDI (miles de euros),total,128110534.0
2015,K.2.5.H % compras mediante mensajes tipo EDI sobre el total de compras,total,13.18
2015,K.2.5.I % compras mediante mensajes tipo EDI sobre el total de compras de las empresas que compran por mensajes tipo EDI,total,53.22
2015,K.2.6.A Distribución de compras mediante mensajes tipo EDI por área geográfica: España(3),total,79.28
2015,K.2.6.B Distribución de compras mediante mensajes tipo EDI por área geográfica: Otros países de la UE(3)(6),total,17.16
2015,K.2.6.C Distribución de compras mediante mensajes tipo EDI por área geográfica: Resto de países (3),total,3.56
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,total,19.15
2015,K.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales,total,17.94
2015,K.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales,total,16.46
2015,K.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales,total,14.99
2015,K.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales,total,12.6
2015,K.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales,total,7.66
2015,K.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales,total,4.33
2015,K.1.G ventas mediante comercio electrónico (miles de euros),total,109621665.0
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,20.58
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,46.76
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,9.37
2015,K.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales,total,7.97
2015,K.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales,total,6.65
2015,K.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales,total,5.42
2015,K.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales,total,4.23
2015,K.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales,total,2.06
2015,K.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales,total,0.73
2015,K.1.2.G ventas mediante páginas web o apps (miles de euros),total,18094390.8
2015,K.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,3.4
2015,K.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,16.42
2015,K.1.3.A Distribución de ventas mediante páginas web o apps realizadas a hogares (B2C) (4),total,12.21
2015,K.1.3.B Distribución de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (4),total,85.07
2015,K.1.3.C Distribución de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (4),total,2.72
2015,K.1.4.A Distribución de ventas mediante páginas web o apps por área geográfica: España(4),total,88.52
2015,K.1.4.B Distribución de ventas mediante páginas web o apps por área geográfica: Otros países de la UE(4)(6),total,9.52
2015,K.1.4.C Distribución de ventas mediante páginas web o apps por área geográfica: Resto de países (4),total,1.96
2015,K.1.5.A % de empresas que aceptaron pagos online en las ventas realizadas mediante web o apps (7),total,60.11
2015,K.1.5.B % de empresas que aceptaron pagos offline en las ventas realizadas mediante web o apps (7),total,74.28
2015,K.1.6 % de empresas con/sin ventas por web o apps que tuvieron limitaciones,total,61.58
2015,K.1.6.A.1 % de empresas con ventas por web o apps con límites porque los bienes o servicios no son adecuados,total,2.21
2015,K.1.6.B.1 % de empresas con ventas por web o apps con límites por tener problemas con la logística,total,1.52
2015,K.1.6.C.1 % de empresas con ventas por web o apps con límites por problemas con los pagos,total,1.14
2015,K.1.6.D.1 % de empresas con ventas por web o apps con límites por problemas con la seguridad TIC,total,0.79
2015,K.1.6.E.1 % de empresas con ventas por web o apps con límites por problemas con el marco legal,total,0.6
2015,K.1.6.F.1 % de empresas con ventas por web o apps con límites por problemas de coste,total,1.48
2015,K.1.6.A.2 % de empresas sin ventas por web o apps porque los bienes o servicios no son adecuados,total,49.02
2015,K.1.6.B.2 % de empresas sin ventas por web o apps por tener problemas con la logística,total,15.45
2015,K.1.6.C.2 % de empresas sin ventas por web o apps por problemas con los pagos,total,10.44
2015,K.1.6.D.2 % de empresas sin ventas por web o apps por problemas con la seguridad TIC,total,8.54
2015,K.1.6.E.2 % de empresas sin ventas por web o apps por problemas con el marco legal,total,6.69
2015,K.1.6.F.2 % de empresas sin ventas por web o apps por problemas de coste,total,17.97
2015,K.1.7 % de empresas que han realizado ventas mediante mensajes tipo EDI,total,12.38
2015,K.1.8.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales,total,11.96
2015,K.1.8.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales,total,11.42
2015,K.1.8.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales,total,10.83
2015,K.1.8.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales,total,9.36
2015,K.1.8.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales,total,5.58
2015,K.1.8.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales,total,3.41
2015,K.1.8.G ventas mediante mensajes tipo EDI (miles de euros),total,91527274.4
2015,K.1.8.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,17.19
2015,K.1.8.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,47.85
2015,K.1.9.A Distribución de ventas mediante EDI realizadas a otras empresas (B2B) (5),total,97.94
2015,K.1.9.B Distribución de ventas mediante EDI realizadas a la Administración Pública (B2G) (5),total,2.06
2015,K.1.10.A Distribución de ventas mediante mensajes tipo EDI por área geográfica: España(5),total,84.53
2015,K.1.10.B Distribución de ventas mediante mensajes tipo EDI por área geográfica: Otros países de la UE(5)(6),total,12.99
2015,K.1.10.C Distribución de ventas mediante mensajes tipo EDI por área geográfica: Resto de países (5),total,2.48
2015,K.2 % de empresas que han realizado compras por comercio electrónico,total,27.54
2015,K.2.A % de empresas cuyas compras por comercio electrónico son >= 1% compras totales,total,23.23
2015,K.2.B % de empresas cuyas compras por comercio electrónico son >= 2% compras totales,total,18.88
2015,K.2.C % de empresas cuyas compras por comercio electrónico son >= 5% compras totales,total,13.33
2015,K.2.D % de empresas cuyas compras por comercio electrónico son >= 10% compras totales,total,8.95
2015,K.2.E % de empresas cuyas compras por comercio electrónico son >= 25% compras totales,total,4.25
2015,K.2.F % de empresas cuyas compras por comercio electrónico son >= 50% compras totales,total,2.34
2015,K.2.G Compras mediante comercio electrónico (miles de euros),total,85251895.0
2015,K.2.H % compras mediante comercio electrónico sobre el total de compras,total,22.2
2015,K.2.I % compras mediante comercio electrónico sobre el total de compras de las empresas que compran por comercio electrónico,total,44.32
2015,K.2.J Distribución de compras por comercio electrónico por área geográfica: España(1),total,79.74
2015,K.2.K Distribución de compras por comercio electrónico por área geográfica: Otros países de la UE(1)(6),total,16.85
2015,K.2.L Distribución de compras por comercio electrónico por área geográfica: Resto de países (1),total,3.41
2015,K.2.1 % de empresas que han realizado compras mediante páginas web o apps,total,26.44
2015,K.2.2.A % de empresas cuyas compras mediante páginas web o apps son >= 1% compras totales,total,21.98
2015,K.2.2.B % de empresas cuyas compras mediante páginas web o apps son >= 2% compras totales,total,17.66
2015,K.2.2.C % de empresas cuyas compras mediante páginas web o apps son >= 5% compras totales,total,11.94
2015,K.2.2.D % de empresas cuyas compras mediante páginas web o apps son >= 10% compras totales,total,7.21
2015,K.2.2.E % de empresas cuyas compras mediante páginas web o apps son >= 25% compras totales,total,2.85
2015,K.2.2.F % de empresas cuyas compras mediante páginas web o apps son >= 50% compras totales,total,1.34
2015,K.2.2.G Compras mediante páginas web o apps (miles de euros),total,26734742.9
2015,K.2.2.H % compras mediante páginas web o apps sobre el total de compras,total,6.96
2015,K.2.2.I % compras mediante páginas web o apps sobre el total de compras de las empresas que compran por páginas web o apps,total,19.45
2015,K.2.3.A Distribución de compras mediante páginas web o apps por área geográfica: España(2),total,86.53
2015,K.2.3.B Distribución de compras mediante páginas web o apps por área geográfica: Otros países de la UE(2)(6),total,10.4
2015,K.2.3.C Distribución de compras mediante páginas web o apps por área geográfica: Resto de países (2),total,3.07
2015,K.2.4 % de empresas que han realizado compras mediante mensajes tipo EDI,total,3.75
2015,K.2.5.A % de empresas cuyas compras mediante mensajes tipo EDI son >= 1% compras totales,total,3.59
2015,K.2.5.B % de empresas cuyas compras mediante mensajes tipo EDI son >= 2% compras totales,total,3.41
2015,K.2.5.C % de empresas cuyas compras mediante mensajes tipo EDI son >= 5% compras totales,total,2.95
2015,K.2.5.D % de empresas cuyas compras mediante mensajes tipo EDI son >= 10% compras totales,total,2.26
2015,K.2.5.E % de empresas cuyas compras mediante mensajes tipo EDI son >= 25% compras totales,total,1.35
2015,K.2.5.F % de empresas cuyas compras mediante mensajes tipo EDI son >= 50% compras totales,total,0.73
2015,K.2.5.G Compras mediante mensajes tipo EDI (miles de euros),total,58517152.1
2015,K.2.5.H % compras mediante mensajes tipo EDI sobre el total de compras,total,15.24
2015,K.2.5.I % compras mediante mensajes tipo EDI sobre el total de compras de las empresas que compran por mensajes tipo EDI,total,56.49
2015,K.2.6.A Distribución de compras mediante mensajes tipo EDI por área geográfica: España(3),total,76.64
2015,K.2.6.B Distribución de compras mediante mensajes tipo EDI por área geográfica: Otros países de la UE(3)(6),total,19.79
2015,K.2.6.C Distribución de compras mediante mensajes tipo EDI por área geográfica: Resto de países (3),total,3.57
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,total,27.94
2015,K.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales,total,25.99
2015,K.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales,total,23.55
2015,K.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales,total,21.44
2015,K.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales,total,16.96
2015,K.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales,total,8.7
2015,K.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales,total,4.22
2015,K.1.G ventas mediante comercio electrónico (miles de euros),total,28324914.7
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,23.19
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,40.32
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,13.15
2015,K.1.2.A % de empresas cuyas ventas mediante páginas web o apps son >= 1% ventas totales,total,10.91
2015,K.1.2.B % de empresas cuyas ventas mediante páginas web o apps son >= 2% ventas totales,total,8.8
2015,K.1.2.C % de empresas cuyas ventas mediante páginas web o apps son >= 5% ventas totales,total,7.06
2015,K.1.2.D % de empresas cuyas ventas mediante páginas web o apps son >= 10% ventas totales,total,5.01
2015,K.1.2.E % de empresas cuyas ventas mediante páginas web o apps son >= 25% ventas totales,total,1.68
2015,K.1.2.F % de empresas cuyas ventas mediante páginas web o apps son >= 50% ventas totales,total,0.47
2015,K.1.2.G ventas mediante páginas web o apps (miles de euros),total,4221479.59
2015,K.1.2.H % ventas mediante páginas web o apps sobre el total de ventas,total,3.46
2015,K.1.2.I % ventas mediante páginas web o apps sobre el total de ventas de las empresas que venden por páginas web o apps,total,14.17
2015,K.1.3.A Distribución de ventas mediante páginas web o apps realizadas a hogares (B2C) (4),total,10.02
2015,K.1.3.B Distribución de ventas mediante páginas web o apps realizadas a otras empresas (B2B) (4),total,83.26
2015,K.1.3.C Distribución de ventas mediante páginas web o apps realizadas a la Administración Pública (B2G) (4),total,6.72
2015,K.1.4.A Distribución de ventas mediante páginas web o apps por área geográfica: España(4),total,86.99
2015,K.1.4.B Distribución de ventas mediante páginas web o apps por área geográfica: Otros países de la UE(4)(6),total,11.61
2015,K.1.4.C Distribución de ventas mediante páginas web o apps por área geográfica: Resto de países (4),total,1.4
2015,K.1.5.A % de empresas que aceptaron pagos online en las ventas realizadas mediante web o apps (7),total,69.9
2015,K.1.5.B % de empresas que aceptaron pagos offline en las ventas realizadas mediante web o apps (7),total,70.98
2015,K.1.6 % de empresas con/sin ventas por web o apps que tuvieron limitaciones,total,55.36
2015,K.1.6.A.1 % de empresas con ventas por web o apps con límites porque los bienes o servicios no son adecuados,total,2.67
2015,K.1.6.B.1 % de empresas con ventas por web o apps con límites por tener problemas con la logística,total,2.97
2015,K.1.6.C.1 % de empresas con ventas por web o apps con límites por problemas con los pagos,total,1.87
2015,K.1.6.D.1 % de empresas con ventas por web o apps con límites por problemas con la seguridad TIC,total,1.07
2015,K.1.6.E.1 % de empresas con ventas por web o apps con límites por problemas con el marco legal,total,0.63
2015,K.1.6.F.1 % de empresas con ventas por web o apps con límites por problemas de coste,total,2.64
2015,K.1.6.A.2 % de empresas sin ventas por web o apps porque los bienes o servicios no son adecuados,total,38.92
2015,K.1.6.B.2 % de empresas sin ventas por web o apps por tener problemas con la logística,total,14.61
2015,K.1.6.C.2 % de empresas sin ventas por web o apps por problemas con los pagos,total,10.52
2015,K.1.6.D.2 % de empresas sin ventas por web o apps por problemas con la seguridad TIC,total,8.24
2015,K.1.6.E.2 % de empresas sin ventas por web o apps por problemas con el marco legal,total,5.5
2015,K.1.6.F.2 % de empresas sin ventas por web o apps por problemas de coste,total,21.12
2015,K.1.7 % de empresas que han realizado ventas mediante mensajes tipo EDI,total,18.84
2015,K.1.8.A % de empresas cuyas ventas mediante mensajes tipo EDI son >= 1% ventas totales,total,18.0
2015,K.1.8.B % de empresas cuyas ventas mediante mensajes tipo EDI son >= 2% ventas totales,total,17.0
2015,K.1.8.C % de empresas cuyas ventas mediante mensajes tipo EDI son >= 5% ventas totales,total,15.91
2015,K.1.8.D % de empresas cuyas ventas mediante mensajes tipo EDI son >= 10% ventas totales,total,13.12
2015,K.1.8.E % de empresas cuyas ventas mediante mensajes tipo EDI son >= 25% ventas totales,total,7.08
2015,K.1.8.F % de empresas cuyas ventas mediante mensajes tipo EDI son >= 50% ventas totales,total,3.63
2015,K.1.8.G ventas mediante mensajes tipo EDI (miles de euros),total,24103435.1
2015,K.1.8.H % ventas mediante mensajes tipo EDI sobre el total de ventas,total,19.74
2015,K.1.8.I % ventas mediante mensajes tipo EDI sobre el total de ventas de las empresas que venden por mensajes tipo EDI,total,39.54
2015,K.1.9.A Distribución de ventas mediante EDI realizadas a otras empresas (B2B) (5),total,98.76
2015,K.1.9.B Distribución de ventas mediante EDI realizadas a la Administración Pública (B2G) (5),total,1.24
2015,K.1.10.A Distribución de ventas mediante mensajes tipo EDI por área geográfica: España(5),total,90.7
2015,K.1.10.B Distribución de ventas mediante mensajes tipo EDI por área geográfica: Otros países de la UE(5)(6),total,8.16
2015,K.1.10.C Distribución de ventas mediante mensajes tipo EDI por área geográfica: Resto de países (5),total,1.14
2015,K.2 % de empresas que han realizado compras por comercio electrónico,total,24.65
2015,K.2.A % de empresas cuyas compras por comercio electrónico son >= 1% compras totales,total,20.12
2015,K.2.B % de empresas cuyas compras por comercio electrónico son >= 2% compras totales,total,16.34
2015,K.2.C % de empresas cuyas compras por comercio electrónico son >= 5% compras totales,total,12.07
2015,K.2.D % de empresas cuyas compras por comercio electrónico son >= 10% compras totales,total,7.92
2015,K.2.E % de empresas cuyas compras por comercio electrónico son >= 25% compras totales,total,4.44
2015,K.2.F % de empresas cuyas compras por comercio electrónico son >= 50% compras totales,total,1.77
2015,K.2.G Compras mediante comercio electrónico (miles de euros),total,5520696.43
2015,K.2.H % compras mediante comercio electrónico sobre el total de compras,total,6.24
2015,K.2.I % compras mediante comercio electrónico sobre el total de compras de las empresas que compran por comercio electrónico,total,17.1
2015,K.2.J Distribución de compras por comercio electrónico por área geográfica: España(1),total,74.49
2015,K.2.K Distribución de compras por comercio electrónico por área geográfica: Otros países de la UE(1)(6),total,23.58
2015,K.2.L Distribución de compras por comercio electrónico por área geográfica: Resto de países (1),total,1.93
2015,K.2.1 % de empresas que han realizado compras mediante páginas web o apps,total,23.89
2015,K.2.2.A % de empresas cuyas compras mediante páginas web o apps son >= 1% compras totales,total,19.35
2015,K.2.2.B % de empresas cuyas compras mediante páginas web o apps son >= 2% compras totales,total,15.44
2015,K.2.2.C % de empresas cuyas compras mediante páginas web o apps son >= 5% compras totales,total,10.96
2015,K.2.2.D % de empresas cuyas compras mediante páginas web o apps son >= 10% compras totales,total,6.29
2015,K.2.2.E % de empresas cuyas compras mediante páginas web o apps son >= 25% compras totales,total,2.97
2015,K.2.2.F % de empresas cuyas compras mediante páginas web o apps son >= 50% compras totales,total,1.42
2015,K.2.2.G Compras mediante páginas web o apps (miles de euros),total,3199957.5
2015,K.2.2.H % compras mediante páginas web o apps sobre el total de compras,total,3.62
2015,K.2.2.I % compras mediante páginas web o apps sobre el total de compras de las empresas que compran por páginas web o apps,total,11.56
2015,K.2.3.A Distribución de compras mediante páginas web o apps por área geográfica: España(2),total,75.7
2015,K.2.3.B Distribución de compras mediante páginas web o apps por área geográfica: Otros países de la UE(2)(6),total,23.34
2015,K.2.3.C Distribución de compras mediante páginas web o apps por área geográfica: Resto de países (2),total,0.97
2015,K.2.4 % de empresas que han realizado compras mediante mensajes tipo EDI,total,3.52
2015,K.2.5.A % de empresas cuyas compras mediante mensajes tipo EDI son >= 1% compras totales,total,3.45
2015,K.2.5.B % de empresas cuyas compras mediante mensajes tipo EDI son >= 2% compras totales,total,3.42
2015,K.2.5.C % de empresas cuyas compras mediante mensajes tipo EDI son >= 5% compras totales,total,3.09
2015,K.2.5.D % de empresas cuyas compras mediante mensajes tipo EDI son >= 10% compras totales,total,2.56
2015,K.2.5.E % de empresas cuyas compras mediante mensajes tipo EDI son >= 25% compras totales,total,1.03
2015,K.2.5.F % de empresas cuyas compras mediante mensajes tipo EDI son >= 50% compras totales,total,0.25
2015,K.2.5.G Compras mediante mensajes tipo EDI (miles de euros),total,2320738.94
2015,K.2.5.H % compras mediante mensajes tipo EDI sobre el total de compras,total,2.62
2015,K.2.5.I % compras mediante mensajes tipo EDI sobre el total de compras de las empresas que compran por mensajes tipo EDI,total,23.33
2015,K.2.6.A Distribución de compras mediante mensajes tipo EDI por área geográfica: España(3),total,72.82
2015,K.2.6.B Distribución de compras mediante mensajes tipo EDI por área geográfica: Otros países de la UE(3)(6),total,23.91
2015,K.2.6.C Distribución de compras mediante mensajes tipo EDI por área geográfica: Resto de países (3),total,3.27
2015,K.1 % de empresas que han realizado ventas por comercio electrónico,total,16.67
2015,K.1.A % de empresas cuyas ventas por comercio electrónico son >= 1% ventas totales,total,15.6
2015,K.1.B % de empresas cuyas ventas por comercio electrónico son >= 2% ventas totales,total,14.83
2015,K.1.C % de empresas cuyas ventas por comercio electrónico son >= 5% ventas totales,total,14.03
2015,K.1.D % de empresas cuyas ventas por comercio electrónico son >= 10% ventas totales,total,13.19
2015,K.1.E % de empresas cuyas ventas por comercio electrónico son >= 25% ventas totales,total,9.98
2015,K.1.F % de empresas cuyas ventas por comercio electrónico son >= 50% ventas totales,total,5.77
2015,K.1.G ventas mediante comercio electrónico (miles de euros),total,40722182.0
2015,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,29.36
2015,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,52.06
2015,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,8.18
